claim,headline,IsQuestion,HasTowParts,label
بازگشت مورینیو به رئال مادرید,واکنش مورینیو به شایعه بازگشت به رئال مادرید,0,0,Discuss
بازگشت مورینیو به رئال مادرید,مورینیو به رئال مادرید نزدیک تر شد,0,0,Discuss
بازگشت مورینیو به رئال مادرید,شرط مورینیو برای بازگشت به رئال مادرید,0,0,Discuss
بازگشت مورینیو به رئال مادرید,رئال‌مادرید علاقه‌ای به بازگشت مورینیو ندارد,0,0,Discuss
بازگشت مورینیو به رئال مادرید,ستاره کلمبیایی؛ خواهان بازگشت به رئال مادرید,0,0,Unrelated
قرارداد ۱۰میلیاردی پرسپولیس با مهاجم کروات,قرارداد ۱۰میلیاردی پرسپولیس با مهاجم کروات تکذیب شد,0,0,Discuss
قرارداد ۱۰میلیاردی پرسپولیس با مهاجم کروات,قرارداد ۱۰ میلیارد تومانی مهاجم کروات با پرسپولیس تکذیب شد,0,0,Discuss
قرارداد ۱۰میلیاردی پرسپولیس با مهاجم کروات,برانکو با مهاجم مورد نظرش در کرواسی دیدار کرد,0,0,Unrelated
دخالت وزارت ورزش در نقل و انتقالات پرسپولیس و استقلال,وزارت ورزش دخالت در نقل و انتقالات پرسپولیس و استقلال را تکذیب کرد,0,0,Discuss
دخالت وزارت ورزش در نقل و انتقالات پرسپولیس و استقلال,وزارت ورزش:دخالتی در نقل و انتقالات سرخابی نداریم,0,0,Discuss
دخالت وزارت ورزش در نقل و انتقالات پرسپولیس و استقلال,وزارت ورزش و جوانان دخالتی در نقل و انتقالات بازیکنان ندارد,0,0,Disagree
دخالت وزارت ورزش در نقل و انتقالات پرسپولیس و استقلال,سیاسیون بازیکن جدید علی دایی را هوا کردند!,0,0,Unrelated
فسخ قرارداد ۵میلیاردی نویمایر و گرو,فسخ قرارداد ۵میلیاردی نویمایر و گرو,0,0,Agree
فسخ قرارداد ۵میلیاردی نویمایر و گرو,فسخ قرارداد ۲ میلیارد دلاری شرکت دالیم کره جنوبی با ایران,0,0,Unrelated
درگیری میان مدیران استقلال,خبر درگیری مدیران استقلال تکذیب شد,0,0,Discuss
درگیری میان مدیران استقلال,باشگاه استقلال درگیری میان مدیران این تیم را تکذیب کرد,0,0,Discuss
درگیری میان مدیران استقلال,باشگاه استقلال: درگیری مدیران استقلال صحت ندارد,0,0,Discuss
درگیری میان مدیران استقلال,حمله بازیکنان استقلال به مدیران باشگاه,0,0,Unrelated
کیروش سرمربی کلمبیا می شود,شایعه: کیروش سرمربی کلمبیا می شود,0,0,Discuss
کیروش سرمربی کلمبیا می شود,تکلیف کی‌روش و کلمبیا تا فردا مشخص می‌شود,0,0,Discuss
کیروش سرمربی کلمبیا می شود,کی روش سرمربی کلمبیا می شود,0,0,Agree
کیروش سرمربی کلمبیا می شود,سرمربی بیکار اروگوئه‌ای، جانشین کی‌روش می‌شود,0,0,Unrelated
کیروش سرمربی کلمبیا می شود,کسی درباره کی‌روش حرف بزند جریمه می‌شود!,0,0,Unrelated
علی کریمی: دستور اعتصاب از سمت باشگاه است,علی کریمی شایعه دستور اعتصاب از باشگاه را تکذیب کرد,0,0,Disagree
علی کریمی: دستور اعتصاب از سمت باشگاه است,کریمی: نگفتم باشگاه از بازیکنان خواسته که اعتصاب کنند,0,0,Disagree
علی کریمی: دستور اعتصاب از سمت باشگاه است,واکنش علی کریمی به شایعه دستور اعتصاب از باشگاه,0,0,Discuss
علی کریمی: دستور اعتصاب از سمت باشگاه است,شعار علیه کی‌روش و به نفع علی کریمی در آزادی,0,0,Unrelated
شایعه حضور سردار آزمون در تیم تراکتور سازی,شایعه حضور سردار آزمون در تیم تراکتور سازی تکذیب شد,0,0,Discuss
شایعه حضور سردار آزمون در تیم تراکتور سازی,سردار- تراکتورسازی، فقط در حد یک شایعه,0,0,Disagree
شایعه حضور سردار آزمون در تیم تراکتور سازی,تکذیب حضور سردار آزمون در تراکتورسازی,0,0,Discuss
شایعه حضور سردار آزمون در تیم تراکتور سازی,تکذیب شایعه حضور سردار آزمون در تراکتورسازی,0,0,Discuss
شایعه حضور سردار آزمون در تیم تراکتور سازی,حضور مدافع ملی‌پوش در تراکتورسازی منتفی شد,0,0,Unrelated
اردوی مشترک پرسپولیس و استقلال در قطر,اردوی مشترک پرسپولیس و استقلال در قطر تکذیب شد,0,0,Discuss
اردوی مشترک پرسپولیس و استقلال در قطر,رقابت آبی و قرمزها برای برپایی اردو در قطر,0,0,Discuss
اردوی مشترک پرسپولیس و استقلال در قطر,واکنش باشگاه پرسپولیس به شایعه اردوی مشترک با استقلال در قطر,0,0,Discuss
اردوی مشترک پرسپولیس و استقلال در قطر,پرسپولیس به دنبال دو بازی تدارکاتی در قطر,0,0,Unrelated
بازگشت مهدی طارمی به پرسپولیس,خمارلو حضور مهدی طارمی در پرسپولیس را تکذیب کرد,0,0,Discuss
بازگشت مهدی طارمی به پرسپولیس,مهدی طارمی به پرسپولیس بازگشت,0,0,Agree
بازگشت مهدی طارمی به پرسپولیس,چراغ سبز برانکو به جذب طارمی در زمستان,0,0,Discuss
بازگشت مهدی طارمی به پرسپولیس,بازگشت طارمی به پرسپولیس رسما منتفی شد,0,0,Disagree
بازگشت مهدی طارمی به پرسپولیس,چندین باشگاه اروپایی به دنبال جذب مهدی طارمی,0,0,Unrelated
قرارداد ۵ میلیون یورویی کنستانت با تراکتورسازی,تکذیب قرارداد ۵ میلیون یورویی کنستانت با تراکتورسازی,0,0,Discuss
قرارداد ۵ میلیون یورویی کنستانت با تراکتورسازی,واکنش تراکتور به قرارداد 5 میلیون یورویی کنستانت,0,0,Discuss
قرارداد ۵ میلیون یورویی کنستانت با تراکتورسازی,قدوس با 6 میلیون یورو در امی‌ین,0,0,Unrelated
جدایی سید حسین حسینی از استقلال,فتحی شایعه جدایی حسینی از استقلال را تکذیب کرد.,0,0,Discuss
جدایی سید حسین حسینی از استقلال,سیدحسین حسینی در آستانه جدایی از استقلال,0,0,Discuss
جدایی سید حسین حسینی از استقلال,حمایت تمام قد سرپرست استقلال از سیدحسین حسینی,0,0,Unrelated
جدایی سید حسین حسینی از استقلال,جدایی "سيدحسين حسینی" از استقلال جدی‌تر شد,0,0,Discuss
جدایی سید حسین حسینی از استقلال,شکست استقلال مقابل نماینده رومانی در بازی دوستانه,0,0,Unrelated
قهرمان پارالمپیک تکواندو فوت کرد,خبر فوت قهرمان پارالمپیک تکواندو تکذیب شد,0,0,Discuss
قهرمان پارالمپیک تکواندو فوت کرد,درگذشت قهرمان 91 ساله سه دوره المپیک,0,0,Unrelated
قهرمان پارالمپیک تکواندو فوت کرد,مرگ تلخ قهرمان تکواندوی آسیا با سقوط در سد,0,0,Unrelated
حضور امانوئل آدبایور در استقلال,تکذیب شایعه حضور امانوئل آدبایور در استقلال,0,0,Discuss
حضور امانوئل آدبایور در استقلال,شایعه بزرگ؛ آدبایور در راه پیوستن به استقلال,0,0,Discuss
حضور امانوئل آدبایور در استقلال,امانوئل آدبایور به کریستال پالاس پیوست(عکس),0,0,Unrelated
حضور امانوئل آدبایور در استقلال,واکنش مدیرعامل استقلال به جذب امانوئل آدبایور,0,0,Discuss
معافیت ملی‌پوشان در صورت صعود به نیمه نهایی جام ملت های آسیا,معافیت ملی‌پوشان در صورت صعود به نیمه نهایی تکذیب شد,0,0,Discuss
معافیت ملی‌پوشان در صورت صعود به نیمه نهایی جام ملت های آسیا,تکذیب خبر معافیت ملی‌پوشان در صورت صعود به نیمه نهایی جام ملت‌های آسیا,0,0,Discuss
معافیت ملی‌پوشان در صورت صعود به نیمه نهایی جام ملت های آسیا,بزرگترین هدیه به ملی‌پوشان با معافیت از سربازی!,0,0,Discuss
معافیت ملی‌پوشان در صورت صعود به نیمه نهایی جام ملت های آسیا,باران‌چشمه: تیم ملی به نیمه‌نهایی آسیا برود سربازانش معاف می‌شوند,0,0,Discuss
معافیت ملی‌پوشان در صورت صعود به نیمه نهایی جام ملت های آسیا,سربازان تیم ملی از خدمت سربازی معاف نمی‌شوند,0,0,Disagree
معافیت ملی‌پوشان در صورت صعود به نیمه نهایی جام ملت های آسیا,ایران به نیمه‌نهایی جام کنفدراسیون والیبال آسیا صعود کرد,0,0,Unrelated
ایرج عرب استعفا داد,شایعه استعفای ایرج عرب تکذیب شد,0,0,Discuss
